Bug,FileName,AvgCyclomatic,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomaticModified,AvgCyclomaticStrict,AvgCyclomaticStrictModified,AvgEssential,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodDefault,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,CyclomaticStrictModified,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxCyclomaticStrictModified,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumCyclomaticStrictModified,SumEssential
0,AbortTransactionsDesc.java,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,2.0,,,,2.0,2.0,1.0,,,,2.0,,,0.0,,0.0,0.0,2.0,,44.0,6.0,18.0,13.0,3.0,20.0,,,,10.0,13.0,11.0,,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,,,1.11,2.0,2.0,2.0,2.0,2.0
0,AbortTransactionsOperation.java,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2.0,,,,2.0,2.0,0.0,,,,2.0,,,0.0,,0.0,0.0,2.0,,39.0,4.0,15.0,9.0,3.0,20.0,,,,8.0,11.0,8.0,,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,,,1.33,2.0,2.0,2.0,2.0,2.0
0,AbortTxnEvent.java,1.0,7.0,0.0,4.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,6.0,,,,6.0,6.0,3.0,,,,6.0,,,0.0,,0.0,0.0,6.0,,86.0,11.0,38.0,19.0,11.0,37.0,,,,21.0,28.0,17.0,,11.0,,,,,,2.0,2.0,2.0,2.0,1.0,,1.0,,,0.97,7.0,7.0,7.0,7.0,6.0
0,AbortTxnFunction.java,6.0,29.0,3.0,25.0,2.0,6.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,2.0,,,,2.0,2.0,1.0,,,,2.0,,,0.0,,0.0,0.0,2.0,,105.0,12.0,73.0,34.0,38.0,20.0,,,,48.0,60.0,33.0,,34.0,,,,,,10.0,10.0,11.0,11.0,5.0,,3.0,,,0.27,11.0,11.0,12.0,12.0,6.0
0,AbortTxnHandler.java,2.0,8.0,1.0,7.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,4.0,,,,4.0,4.0,0.0,,,,4.0,,,2.0,,0.0,0.0,2.0,,70.0,9.0,44.0,24.0,15.0,17.0,,,,25.0,33.0,21.0,,14.0,,,,,,4.0,4.0,5.0,5.0,4.0,,2.0,,,0.39,7.0,7.0,8.0,8.0,7.0
0,AbortTxnHandler.java,3.0,25.0,3.0,20.0,2.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.0,,,,1.0,1.0,0.0,,,,1.0,,,0.0,,0.0,0.0,1.0,,61.0,5.0,33.0,18.0,14.0,23.0,,,,18.0,22.0,15.0,,9.0,,,,,,3.0,3.0,3.0,3.0,1.0,,1.0,,,0.7,3.0,3.0,3.0,3.0,1.0
0,AbortTxnInfoHandler.java,2.0,11.0,0.0,11.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,4.0,,,,4.0,4.0,3.0,,,,4.0,,,0.0,,0.0,0.0,4.0,,131.0,10.0,96.0,38.0,59.0,25.0,,,,44.0,51.0,34.0,,23.0,,,,,,4.0,4.0,6.0,6.0,1.0,,2.0,,,0.26,8.0,8.0,10.0,10.0,4.0
0,AbortTxnMessage.java,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.0,,,,3.0,3.0,0.0,,,,3.0,,,0.0,,0.0,1.0,2.0,,39.0,6.0,9.0,6.0,1.0,24.0,,,,5.0,7.0,6.0,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,,,2.67,1.0,1.0,1.0,1.0,1.0
0,AbortTxnRequest.java,3.0,10.0,0.0,9.0,1.0,2.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,,,,,6.0,4.0,12.0,54.0,,,,52.0,50.0,11.0,,,,54.0,,,1.0,,3.0,0.0,50.0,,687.0,89.0,557.0,119.0,346.0,53.0,,,,244.0,380.0,98.0,,301.0,,,,,,15.0,15.0,29.0,29.0,15.0,,3.0,,,0.1,148.0,133.0,162.0,147.0,81.0
0,AbortTxnsFunction.java,3.0,27.0,1.0,21.0,5.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,5.0,,,,5.0,5.0,5.0,,,,5.0,,,0.0,,3.0,0.0,2.0,,209.0,20.0,147.0,65.0,79.0,42.0,,,,93.0,115.0,64.0,,67.0,,,,,,8.0,8.0,8.0,8.0,3.0,,3.0,,,0.29,16.0,16.0,16.0,16.0,7.0
0,AbortTxnsRequest.java,2.0,9.0,0.0,8.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,6.0,4.0,9.0,47.0,,,,45.0,43.0,7.0,,,,47.0,,,1.0,,3.0,0.0,43.0,,522.0,74.0,421.0,106.0,235.0,33.0,,,,179.0,282.0,91.0,,209.0,,,,,,9.0,9.0,17.0,17.0,9.0,,4.0,,,0.08,104.0,99.0,112.0,107.0,62.0
0,AbortedTxnCleaner.java,2.0,14.0,1.0,11.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,8.0,,,,8.0,4.0,0.0,,,,4.0,,,0.0,,2.0,0.0,2.0,,165.0,17.0,105.0,47.0,60.0,43.0,,,,62.0,75.0,41.0,,45.0,,,,,,8.0,8.0,8.0,8.0,6.0,,3.0,,,0.41,18.0,18.0,19.0,19.0,13.0
0,AbortedTxnHandler.java,2.0,9.0,0.0,9.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,4.0,,,,4.0,4.0,5.0,,,,4.0,,,0.0,,0.0,0.0,4.0,,84.0,8.0,58.0,31.0,24.0,18.0,,,,37.0,44.0,28.0,,20.0,,,,,,3.0,3.0,5.0,5.0,1.0,,2.0,,,0.31,6.0,6.0,8.0,8.0,4.0
0,AbstractAddPartitionAnalyzer.java,4.0,19.0,2.0,16.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,4.0,,,,7.0,7.0,0.0,,,,7.0,,,1.0,,2.0,4.0,0.0,,134.0,17.0,93.0,47.0,45.0,27.0,,,,59.0,71.0,42.0,,36.0,,,,,,8.0,7.0,8.0,7.0,1.0,,3.0,,,0.29,14.0,13.0,16.0,15.0,4.0
0,AbstractAlterDataConnectorAnalyzer.java,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2.0,,,,2.0,2.0,0.0,,,,2.0,,,0.0,,0.0,1.0,1.0,,42.0,4.0,18.0,12.0,4.0,20.0,,,,12.0,15.0,12.0,,4.0,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,,,1.11,2.0,2.0,2.0,2.0,2.0
0,AbstractAlterDataConnectorDesc.java,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,2.0,,,,2.0,2.0,1.0,,,,2.0,,,0.0,,0.0,0.0,2.0,,43.0,7.0,16.0,11.0,3.0,20.0,,,,9.0,12.0,10.0,,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,,,1.25,2.0,2.0,2.0,2.0,2.0
0,AbstractAlterDataConnectorOperation.java,2.0,10.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2.0,,,,3.0,3.0,0.0,,,,3.0,,,0.0,,0.0,1.0,2.0,,55.0,8.0,25.0,15.0,9.0,22.0,,,,16.0,20.0,14.0,,9.0,,,,,,2.0,2.0,2.0,2.0,1.0,,1.0,,,0.88,3.0,3.0,3.0,3.0,2.0
0,AbstractAlterDatabaseAnalyzer.java,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2.0,,,,2.0,2.0,0.0,,,,2.0,,,0.0,,0.0,1.0,1.0,,42.0,4.0,18.0,12.0,4.0,20.0,,,,12.0,15.0,12.0,,4.0,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,,,1.11,2.0,2.0,2.0,2.0,2.0
0,AbstractAlterDatabaseDesc.java,1.0,5.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,3.0,,,,3.0,3.0,2.0,,,,3.0,,,0.0,,0.0,0.0,3.0,,54.0,8.0,22.0,14.0,5.0,24.0,,,,13.0,17.0,13.0,,4.0,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,,,1.09,3.0,3.0,3.0,3.0,3.0
0,AbstractAlterDatabaseOperation.java,2.0,12.0,2.0,10.0,1.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2.0,,,,3.0,3.0,0.0,,,,3.0,,,0.0,,0.0,1.0,2.0,,59.0,9.0,30.0,15.0,13.0,21.0,,,,18.0,23.0,14.0,,12.0,,,,,,3.0,3.0,4.0,4.0,1.0,,1.0,,,0.7,4.0,4.0,5.0,5.0,2.0
0,AbstractAlterResourcePlanStatusOperation.java,5.0,25.0,2.0,21.0,3.0,5.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,3.0,,,,3.0,3.0,0.0,,,,3.0,,,0.0,,1.0,1.0,1.0,,119.0,14.0,79.0,28.0,44.0,29.0,,,,41.0,56.0,26.0,,35.0,,,,,,8.0,8.0,10.0,10.0,4.0,,4.0,,,0.37,14.0,14.0,19.0,19.0,6.0
0,AbstractAlterTableAnalyzer.java,2.0,10.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,3.0,,,,4.0,4.0,0.0,,,,4.0,,,0.0,,0.0,2.0,2.0,,74.0,12.0,38.0,22.0,13.0,24.0,,,,21.0,28.0,20.0,,11.0,,,,,,3.0,3.0,3.0,3.0,1.0,,2.0,,,0.63,6.0,6.0,6.0,6.0,3.0
0,AbstractAlterTableArchiveAnalyzer.java,3.0,18.0,3.0,15.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2.0,,,,4.0,4.0,0.0,,,,4.0,,,0.0,,0.0,3.0,1.0,,86.0,12.0,52.0,30.0,19.0,22.0,,,,35.0,42.0,28.0,,18.0,,,,,,5.0,5.0,5.0,5.0,1.0,,1.0,,,0.42,6.0,6.0,6.0,6.0,2.0
0,AbstractAlterTableDesc.java,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,12.0,,,,12.0,12.0,8.0,,,,12.0,,,0.0,,0.0,0.0,12.0,,110.0,18.0,72.0,42.0,19.0,20.0,,,,38.0,50.0,32.0,,18.0,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,,,0.28,12.0,12.0,12.0,12.0,12.0
0,AbstractAlterTableOperation.java,3.0,18.0,1.0,15.0,2.0,3.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,0.0,10.0,,,,11.0,8.0,1.0,,,,9.0,,,0.0,,4.0,3.0,2.0,,240.0,22.0,178.0,54.0,109.0,40.0,,,,88.0,121.0,53.0,,80.0,,,,,,15.0,15.0,17.0,17.0,1.0,,4.0,,,0.22,34.0,34.0,38.0,38.0,10.0
0,AbstractAlterTablePropertiesAnalyzer.java,4.0,22.0,2.0,18.0,3.0,4.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,4.0,,,,6.0,6.0,0.0,,,,6.0,,,0.0,,2.0,3.0,1.0,,147.0,15.0,102.0,46.0,52.0,31.0,,,,52.0,69.0,40.0,,35.0,,,,,,7.0,7.0,10.0,10.0,1.0,,3.0,,,0.3,15.0,15.0,24.0,24.0,4.0
0,AbstractAlterTableRenameAnalyzer.java,2.0,10.0,1.0,9.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2.0,,,,3.0,3.0,0.0,,,,3.0,,,0.0,,0.0,2.0,1.0,,66.0,7.0,39.0,28.0,11.0,21.0,,,,28.0,32.0,26.0,,10.0,,,,,,3.0,3.0,3.0,3.0,1.0,,1.0,,,0.54,4.0,4.0,4.0,4.0,2.0
0,AbstractAlterTableSetPropertiesAnalyzer.java,1.0,6.0,0.0,6.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2.0,,,,3.0,3.0,0.0,,,,3.0,,,0.0,,0.0,2.0,1.0,,50.0,6.0,24.0,17.0,6.0,20.0,,,,14.0,17.0,14.0,,4.0,,,,,,1.0,1.0,3.0,3.0,1.0,,0.0,,,0.83,2.0,2.0,4.0,4.0,2.0
0,AbstractAlterTableUnsetPropertiesAnalyzer.java,3.0,11.0,1.0,10.0,1.0,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,2.0,,,,3.0,3.0,0.0,,,,3.0,,,0.0,,0.0,2.0,1.0,,61.0,7.0,33.0,20.0,11.0,21.0,,,,18.0,25.0,19.0,,10.0,,,,,,4.0,4.0,4.0,4.0,1.0,,3.0,,,0.64,5.0,5.0,5.0,5.0,2.0
0,AbstractAlterTableWithConstraintsDesc.java,1.0,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,2.0,,,,2.0,2.0,1.0,,,,2.0,,,0.0,,0.0,0.0,2.0,,47.0,7.0,19.0,13.0,4.0,21.0,,,,11.0,14.0,11.0,,3.0,,,,,,1.0,1.0,1.0,1.0,1.0,,0.0,,,1.11,2.0,2.0,2.0,2.0,2.0
0,AbstractBaseAlterTableAnalyzer.java,5.0,19.0,1.0,16.0,2.0,4.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,6.0,,,,6.0,6.0,1.0,,,,6.0,,,0.0,,1.0,3.0,2.0,,168.0,17.0,117.0,37.0,65.0,34.0,,,,50.0,77.0,35.0,,49.0,,,,,,12.0,12.0,16.0,16.0,1.0,,3.0,,,0.29,30.0,25.0,39.0,34.0,6.0
0,AbstractBucketJoinProc.java,7.0,38.0,3.0,32.0,3.0,7.0,8.0,8.0,4.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,11.0,,,,12.0,10.0,1.0,,,,12.0,,,0.0,,4.0,3.0,5.0,,519.0,52.0,399.0,155.0,239.0,69.0,,,,197.0,287.0,139.0,,208.0,,,,,,27.0,27.0,30.0,30.0,17.0,,6.0,,,0.17,76.0,76.0,83.0,83.0,39.0
0,AbstractCliConfig.java,2.0,7.0,0.0,7.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,5.0,0.0,3.0,42.0,,,,42.0,42.0,19.0,,,,42.0,,,0.0,,4.0,13.0,25.0,,429.0,61.0,337.0,119.0,159.0,31.0,,,,151.0,239.0,118.0,,140.0,,,,,,10.0,10.0,15.0,15.0,3.0,,4.0,,,0.09,79.0,79.0,90.0,90.0,44.0
